gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000065603.1,98.97598,-2.8344519188789,0.203596372279861,-13.921917601668747,4.662253730598542e-44,1.033804088089242e-42,Mir218-1
ENSMUSG00000093029.1,0.43465167,1.9535087690165283,4.2121582627559455,0.4637785779061349,0.6428063928230573,NA,Gm25306
ENSMUSG00000077042.2,472.42773,-1.0806599781214588,0.0675132942763028,-16.006624912995406,1.1487450146689458e-57,2.929299787405812e-56,Mir574
ENSMUSG00000099060.1,3.206035,0.360986453911563,1.5346750387035002,0.2352201246568302,0.8140378869274518,0.8847456795386652,Mir7025
ENSMUSG00000093061.1,0.0,NA,NA,NA,NA,NA,Mir5098
ENSMUSG00000093690.1,0.71279013,2.649365672360087,3.633406288266538,0.7291685713529364,0.46589855357115273,NA,Mir5619
ENSMUSG00000098703.1,0.8745135,-3.4102897264645553,3.67794016194588,-0.9272281701995609,0.35380807962850835,NA,Gm27527
ENSMUSG00000099284.1,8.516028,3.3146890208002793,1.1826208180324256,2.8028333090863917,0.005065584327881714,0.01366903707523637,Mir7026
ENSMUSG00000076163.1,40.35209,3.363504574943045,0.41373469465625407,8.12961692211374,4.3064919857450774e-16,3.48620779798411e-15,Mir701
ENSMUSG00000105778.1,0.0,NA,NA,NA,NA,NA,Mir7229
ENSMUSG00000098731.1,0.5715281,-1.2152321585637953,3.4933989480978243,-0.3478652672136105,0.7279413708236794,NA,Mir7027
ENSMUSG00000098656.1,4.258753,-3.2264780052890756,1.5043248262798372,-2.1448014078635436,0.03196872860685156,0.06967543414313801,Mir7028
ENSMUSG00000098343.1,15.158432,2.8775704446930495,0.8724345378654849,3.2983224755560094,0.0009726436112296294,0.0031198002624346606,Mir6240
ENSMUSG00000099047.1,1.0375372,-3.8430690562315664,3.4642116038470663,-1.109363253666079,0.26727350784488924,NA,Mir7029
ENSMUSG00000099254.1,2.6750107,2.122962744366783,1.8452323280673506,1.1505124379596798,0.24993287433754163,NA,Mir7030
ENSMUSG00000099063.1,30.999838,-1.7513094524906638,0.4969162603381149,-3.5243552933828863,0.00042451461527647936,0.0014150487175882645,Mir7031
ENSMUSG00000099324.1,4.7300735,-0.33864124685827285,0.6628725142349003,-0.5108693445362399,0.6094425482059423,0.7400373799643586,Mir8115
ENSMUSG00000098951.1,6.2807083,-1.68328916336776,0.6537765586284334,-2.5747163020025603,0.01003223360926877,0.025204133698162923,Mir7647
